County,Tract,whNum90,whPer90,blNum90,blPer90,aiNum90,aiPer90,asNum90,asPer90,otNum90,otPer90,hiNum90,hiPer90,0-4Num90,0-4Per90,5-17Num90,5-17Per90,0-17Num90,0-17Per90,18-34Num90,18-34Per90,35-59Num90,35-59Per90,60+Num90,60+Per90,60-64Num90,60-64Per90,65+Num90,65+Per90,acRatio90,whNum00,whPer00,blNum00,blPer00,aiNum00,aiPer00,asNum00,asPer00,otNum00,otPer00,hiNum00,hiPer00,0-4Num00,0-4Per00,5-17Num00,5-17Per00,0-17Num00,0-17Per00,18-34Num00,18-34Per00,35-59Num00,35-59Per00,60+Num00,60+Per00,60-64Num00,60-64Per00,65+Num00,65+Per00,acRatio00,whNum10,whPer10,blNum10,blPer10,aiNum10,aiPer10,asNum10,asPer10,otNum10,otPer10,hiNum10,hiPer10,0-4Num10,0-4Per10,5-17Num10,5-17Per10,0-17Num10,0-17Per10,18-34Num10,18-34Per10,35-59Num10,35-59Per10,60+Num10,60+Per10,60-64Num10,60-64Per10,65+Num10,65+Per10,acRatio10,"Population/square mile, 1990","Population/square mile, 2000","Population/square mile, 2010",area90,area00
Cuyahoga,1773.03,5141,99.11,2,0.04,6,0.12,30,0.58,8,0.15,37,0.71,388,7.48,768,14.81,1156,22.29,1368,26.37,1263,24.35,1400,26.99,253,4.88,1147,22.11,3.49,5033,97.77,16,0.31,8,0.16,65,1.26,26,0.51,89,1.73,374,7.26,905,17.58,1279,24.84,1176,22.84,1651,32.07,1042,20.24,173,3.36,869,16.88,3.03,4681,93.85,58,1.16,11,0.22,76,1.52,162,3.25,204,4.09,301,6.03,899,18.02,1200,24.06,1146,22.98,1819,36.47,823,16.5,213,4.27,610,12.23,3.16,8242.01,8180.04,7925.8,0.633825972,0.629336776
Cuyahoga,1773.04,3343,94.33,65,1.83,2,0.06,128,3.61,6,0.17,64,1.81,200,5.64,448,12.64,648,18.28,1051,29.66,856,24.15,989,27.91,159,4.49,830,23.42,4.47,3174,88.88,77,2.16,11,0.31,257,7.2,52,1.46,104,2.91,176,4.93,424,11.87,600,16.8,966,27.05,1050,29.4,955,26.74,105,2.94,850,23.8,4.95,3014,83.27,234,6.47,11,0.3,203,5.6,158,4.36,191,5.29,219,6.04,427,11.8,646,17.84,995,27.49,1113,30.76,865,23.9,187,5.16,678,18.74,4.6,5689.39,5732.73,5810.09,0.634162889,0.62291388
Cuyahoga,1774.03,3355,99.41,0,0,0,0,11,0.33,9,0.27,28,0.83,251,7.44,512,15.17,763,22.61,917,27.17,833,24.68,862,25.54,177,5.24,685,20.3,3.42,3184,98.42,22,0.68,2,0.06,23,0.71,4,0.12,53,1.64,224,6.92,557,17.22,781,24.14,753,23.28,1020,31.53,681,21.05,104,3.21,577,17.84,3.14,2990,95.47,23,0.73,0,0,36,1.15,83,2.65,101,3.22,222,7.09,484,15.45,706,22.54,722,23.05,1111,35.47,593,18.94,139,4.44,454,14.5,3.44,8802.49,8437.35,8168.71,0.386595157,0.383414238
Cuyahoga,1774.04,2945,99.02,0,0,0,0,25,0.84,4,0.13,15,0.5,213,7.16,427,14.36,640,21.52,774,26.03,747,25.12,813,27.34,174,5.85,639,21.49,3.65,2854,98.75,11,0.38,1,0.03,17,0.59,7,0.24,34,1.18,207,7.16,513,17.75,720,24.91,630,21.8,918,31.76,622,21.52,72,2.49,550,19.03,3.01,2743,95.41,23,0.8,3,0.1,40,1.39,66,2.3,93,3.23,216,7.51,471,16.38,687,23.9,678,23.58,991,34.47,519,18.05,147,5.11,372,12.94,3.18,8353.25,8117.31,8075.18,0.357824799,0.35602909
Cuyahoga,1774.05,4864,99.33,3,0.06,4,0.08,8,0.16,18,0.37,56,1.14,338,6.9,711,14.52,1049,21.42,1275,26.04,1222,24.95,1351,27.59,309,6.31,1042,21.28,3.67,4748,98.24,35,0.72,9,0.19,29,0.6,12,0.25,72,1.49,279,5.77,896,18.54,1175,24.31,1040,21.52,1579,32.67,1039,21.5,161,3.33,878,18.17,3.11,4323,94.74,60,1.31,7,0.15,41,0.9,132,2.89,149,3.27,256,5.61,712,15.6,968,21.21,1065,23.34,1619,35.48,911,19.96,227,4.97,684,14.99,3.71,6927.72,6837.18,6455.22,0.714953838,0.70687037
Cuyahoga,1774.06,4346,99.43,3,0.07,2,0.05,9,0.21,11,0.25,41,0.94,334,7.64,674,15.42,1008,23.06,1149,26.29,1086,24.85,1128,25.81,201,4.6,927,21.21,3.34,4252,98.61,10,0.23,7,0.16,23,0.53,20,0.46,52,1.21,288,6.68,823,19.09,1111,25.77,955,22.15,1396,32.37,850,19.71,119,2.76,731,16.95,2.88,3864,95.27,48,1.18,14,0.35,28,0.69,102,2.51,143,3.53,288,7.1,703,17.33,991,24.43,927,22.86,1462,36.05,676,16.67,182,4.49,494,12.18,3.09,8045.98,7937.37,7466.14,0.548348368,0.543252655
Cuyahoga,1775.01,4601,99.1,0,0,5,0.11,34,0.73,3,0.06,31,0.67,268,5.77,577,12.43,845,18.2,1112,23.95,1177,25.36,1509,32.49,356,7.66,1153,24.83,4.49,4244,98.38,10,0.23,5,0.12,45,1.04,10,0.23,50,1.16,246,5.7,599,13.89,845,19.59,778,18.03,1288,29.86,1403,32.52,208,4.82,1195,27.7,4.11,4019,95.1,45,1.06,3,0.07,52,1.23,107,2.53,116,2.74,277,6.55,598,14.15,875,20.71,861,20.37,1442,34.12,1048,24.8,219,5.18,829,19.62,3.83,7006.31,6510.97,6378.15,0.667112931,0.662688348
Cuyahoga,1775.03,4072,96.79,74,1.76,1,0.02,54,1.28,6,0.14,31,0.74,196,4.66,769,18.28,965,22.94,901,21.42,1286,30.57,1055,25.07,282,6.7,773,18.37,3.36,4003,96.62,50,1.21,1,0.02,88,2.12,1,0.02,35,0.84,181,4.37,707,17.06,888,21.43,641,15.47,1410,34.03,1204,29.06,246,5.94,958,23.12,3.67,3338,92.31,103,2.85,2,0.06,83,2.3,90,2.49,96,2.65,169,4.67,564,15.6,733,20.27,553,15.29,1242,34.33,1089,30.11,254,7.02,835,23.09,3.93,2045.72,2014.6,1758.58,2.071642258,2.056488669
Cuyahoga,1775.04,4701,98.97,7,0.15,0,0,40,0.84,2,0.04,25,0.53,257,5.41,700,14.74,957,20.15,1166,24.55,1519,31.98,1108,23.33,396,8.34,712,14.99,3.96,4254,98.22,17,0.39,11,0.25,34,0.79,15,0.35,60,1.39,226,5.22,658,15.19,884,20.41,752,17.36,1494,34.5,1201,27.73,250,5.77,951,21.96,3.9,3934,97.26,18,0.44,4,0.1,42,1.04,47,1.16,77,1.9,213,5.27,557,13.77,770,19.04,763,18.86,1408,34.81,1104,27.29,229,5.66,875,21.63,4.25,5906.57,5385.55,5029.91,0.808421808,0.804189233
Cuyahoga,1775.05,5085,98.43,2,0.04,2,0.04,75,1.45,2,0.04,35,0.68,329,6.37,915,17.71,1244,24.08,1125,21.78,1708,33.06,1089,21.08,314,6.08,775,15,3.15,4787,98.11,5,0.1,4,0.08,77,1.58,6,0.12,20,0.41,234,4.8,868,17.79,1102,22.59,800,16.4,1868,38.29,1109,22.73,261,5.35,848,17.38,3.43,4483,96.43,25,0.54,1,0.02,61,1.31,79,1.7,66,1.42,180,3.87,659,14.18,839,18.05,772,16.61,1698,36.52,1340,28.83,368,7.92,972,20.91,4.54,3638.07,3435.95,3273.98,1.429604158,1.419983673
Cuyahoga,1776.04,2316,98.76,0,0,1,0.04,27,1.15,1,0.04,12,0.51,128,5.46,342,14.58,470,20.04,556,23.71,690,29.42,629,26.82,197,8.4,432,18.42,3.99,2119,97.88,9,0.42,2,0.09,35,1.62,0,0,9,0.42,108,4.99,346,15.98,454,20.97,351,16.21,727,33.58,633,29.24,121,5.59,512,23.65,3.77,1990,94.99,18,0.86,4,0.19,28,1.34,55,2.63,56,2.67,95,4.53,324,15.47,419,20,416,19.86,695,33.17,565,26.97,112,5.35,453,21.62,4,2701.97,2494.57,2413.91,0.872326488,0.867885284
Cuyahoga,1776.05,3283,99.36,2,0.06,6,0.18,6,0.18,7,0.21,16,0.48,176,5.33,516,15.62,692,20.94,723,21.88,1143,34.59,746,22.58,256,7.75,490,14.83,3.77,2983,98.94,6,0.2,7,0.23,12,0.4,7,0.23,29,0.96,129,4.28,458,15.19,587,19.47,475,15.75,1108,36.75,845,28.02,172,5.7,673,22.32,4.14,2638,97.13,13,0.48,6,0.22,22,0.81,37,1.36,51,1.88,109,4.01,351,12.92,460,16.94,452,16.64,929,34.2,875,32.22,190,7,685,25.22,4.9,3556.58,3245.49,2923.63,0.933481041,0.928982337
Cuyahoga,1776.06,3986,97.89,6,0.15,3,0.07,68,1.67,9,0.22,31,0.76,165,4.05,488,11.98,653,16.04,989,24.29,1176,28.88,1254,30.79,308,7.56,946,23.23,5.24,3784,97.6,26,0.67,7,0.18,53,1.37,7,0.18,39,1.01,155,4,486,12.54,641,16.53,675,17.41,1228,31.67,1333,34.38,216,5.57,1117,28.81,5.05,3599,94.47,53,1.4,7,0.18,97,2.55,53,1.39,80,2.11,152,4,460,12.07,612,16.07,728,19.11,1227,32.2,1242,32.61,215,5.65,1027,26.96,5.22,3297.4,3139.5,3084.51,1.244313702,1.234912355
Cuyahoga,1776.07,3598,97.82,5,0.14,3,0.08,65,1.77,7,0.19,40,1.09,274,7.45,580,15.77,854,23.22,1228,33.39,1092,29.69,504,13.71,193,5.25,311,8.46,3.31,3861,95.85,40,0.99,5,0.12,103,2.56,19,0.47,49,1.22,227,5.64,698,17.33,925,22.96,939,23.31,1404,34.86,760,18.86,183,4.54,577,14.32,3.35,3510,93.67,58,1.55,15,0.4,93,2.48,71,1.89,134,3.58,121,3.23,530,14.14,651,17.37,744,19.86,1269,33.87,1083,28.9,292,7.79,791,21.11,4.76,3172.43,3474.32,3231.95,1.171972274,1.159363642
Cuyahoga,1776.08,5822,96.63,42,0.7,7,0.12,133,2.21,21,0.35,58,0.96,296,4.91,707,11.73,1003,16.65,1409,23.39,1865,30.95,1748,29.01,376,6.24,1372,22.77,5.01,5494,95.28,72,1.25,6,0.1,148,2.57,46,0.8,117,2.03,267,4.63,890,15.44,1157,20.07,1050,18.21,1948,33.78,1611,27.94,270,4.68,1341,23.26,3.98,5050,90.96,195,3.51,9,0.16,157,2.83,141,2.54,251,4.52,249,4.48,762,13.72,1011,18.21,1263,22.75,1893,34.1,1385,24.94,356,6.41,1029,18.53,4.49,3545.92,3393.49,3267.55,1.715492735,1.699135908
Cuyahoga,1776.09,1843,97.98,4,0.21,4,0.21,29,1.54,1,0.05,0,0,81,4.31,290,15.42,371,19.72,404,21.48,585,31.1,521,27.69,131,6.96,390,20.73,4.07,2002,98.38,3,0.15,3,0.15,26,1.28,1,0.05,15,0.74,95,4.67,319,15.68,414,20.34,278,13.66,681,33.46,662,32.53,143,7.03,519,25.5,3.92,2015,95.59,27,1.28,1,0.05,46,2.18,19,0.9,30,1.42,66,3.13,272,12.9,338,16.03,269,12.76,682,32.35,819,38.85,153,7.26,666,31.59,5.24,1738.1,1880.4,1947.85,1.082216213,1.082216213
Cuyahoga,1781.01,2980,98.65,8,0.26,3,0.1,25,0.82,5,0.16,21,0.69,121,4,328,10.87,449,14.87,713,23.61,893,29.55,965,31.97,246,8.16,719,23.81,5.72,2906,96.42,38,1.26,5,0.17,55,1.82,10,0.33,36,1.19,151,5.01,361,11.98,512,16.99,541,17.95,991,32.88,970,32.18,173,5.74,797,26.44,4.89,2783,93.48,59,1.98,7,0.24,48,1.61,80,2.69,88,2.96,152,5.11,411,13.81,563,18.91,555,18.64,1003,33.69,856,28.75,201,6.75,655,22,4.29,4378.88,4369.22,4315.58,0.694698188,0.689674072
Cuyahoga,1781.02,3683,98.6,7,0.19,12,0.32,27,0.73,6,0.16,30,0.81,237,6.35,494,13.21,731,19.56,1039,27.81,997,26.7,969,25.93,184,4.92,785,21.01,4.11,4165,93.05,77,1.72,13,0.29,191,4.27,30,0.67,92,2.06,295,6.59,637,14.23,932,20.82,1202,26.85,1451,32.42,891,19.91,165,3.69,726,16.22,3.8,3702,85.84,212,4.91,4,0.09,238,5.53,157,3.63,219,5.09,284,6.59,575,13.33,859,19.92,1122,26.01,1503,34.84,829,19.22,211,4.9,618,14.32,4.02,4468.12,5354.1,5159.11,0.842636277,0.836145851
Cuyahoga,1782.01,3857,98.59,15,0.38,4,0.1,30,0.77,6,0.15,14,0.36,241,6.16,469,11.99,710,18.15,906,23.16,1042,26.64,1254,32.06,289,7.39,965,24.67,4.51,3645,98.57,13,0.35,5,0.14,27,0.73,8,0.22,61,1.65,189,5.11,508,13.74,697,18.85,675,18.25,1224,33.1,1102,29.8,174,4.71,928,25.09,4.31,3365,94.92,50,1.41,2,0.06,52,1.47,76,2.14,110,3.1,192,5.42,436,12.3,628,17.72,716,20.2,1257,35.46,944,26.62,232,6.54,712,20.08,4.64,4895.09,4627.31,4435.86,0.802028155,0.799168146
Cuyahoga,1782.04,4756,96.84,35,0.71,1,0.02,97,1.98,22,0.45,77,1.57,228,4.64,497,10.12,725,14.76,1139,23.19,1075,21.89,1972,40.15,286,5.82,1686,34.33,5.77,4674,93.22,105,2.09,8,0.16,191,3.81,36,0.72,122,2.43,260,5.19,661,13.18,921,18.37,1001,19.96,1354,27,1738,34.66,153,3.05,1585,31.61,4.44,4017,86.6,204,4.39,9,0.19,224,4.83,185,3.99,249,5.36,233,5.02,587,12.66,820,17.67,1080,23.28,1334,28.76,1405,30.28,232,4.99,1173,25.29,4.66,7785.96,7949.26,7354.58,0.640640332,0.630750736
Cuyahoga,1782.05,2536,98.64,14,0.54,0,0,17,0.66,4,0.16,17,0.66,151,5.87,396,15.4,547,21.28,530,20.61,730,28.39,764,29.72,174,6.77,590,22.95,3.7,2304,98.21,7,0.3,0,0,31,1.32,4,0.17,17,0.72,119,5.07,323,13.77,442,18.84,390,16.62,736,31.37,778,33.16,104,4.43,674,28.73,4.31,2136,94.01,32,1.41,3,0.13,43,1.89,58,2.55,67,2.95,125,5.5,303,13.34,428,18.84,394,17.34,778,34.24,672,29.57,148,6.51,524,23.06,4.31,5835.92,5325.19,5157.22,0.4434605,0.440547506
Cuyahoga,1782.06,3271,99.18,3,0.09,3,0.09,16,0.49,5,0.15,11,0.33,229,6.94,568,17.22,797,24.17,726,22.01,929,28.17,846,25.65,227,6.88,619,18.77,3.14,3056,98.23,16,0.51,3,0.1,26,0.84,10,0.32,23,0.74,167,5.37,467,15.01,634,20.38,592,19.03,1040,33.43,845,27.16,123,3.95,722,23.21,3.91,2864,96.85,13,0.44,10,0.34,34,1.15,36,1.22,59,2,179,6.05,441,14.91,620,20.97,567,19.17,1014,34.29,756,25.57,194,6.56,562,19.01,3.77,4110.69,3877.61,3685.66,0.804974347,0.802298398
Cuyahoga,1791.01,2827,90.52,159,5.09,1,0.03,128,4.1,8,0.26,21,0.67,124,3.97,493,15.79,617,19.76,570,18.25,1134,36.31,802,25.68,231,7.4,571,18.28,4.06,2786,88.47,214,6.8,0,0,137,4.35,12,0.38,31,0.98,110,3.49,553,17.56,663,21.05,353,11.21,1227,38.96,906,28.77,202,6.41,704,22.36,3.75,2610,83.51,282,9.03,1,0.03,179,5.73,53,1.71,44,1.42,124,3.96,502,16.07,626,20.02,420,13.43,1036,33.13,1045,33.41,266,8.5,779,24.91,3.99,981.72,989.9,982.7,3.202542476,3.181151448
Cuyahoga,1791.02,2861,93.44,47,1.53,1,0.03,151,4.93,2,0.07,39,1.27,133,4.34,691,22.57,824,26.91,342,11.17,1257,41.05,639,20.86,235,7.67,404,13.19,2.72,2678,92.63,88,3.04,3,0.1,114,3.94,8,0.28,39,1.35,138,4.77,625,21.62,763,26.39,206,7.13,1208,41.78,714,24.7,190,6.57,524,18.13,2.79,2556,88.94,114,3.97,9,0.31,148,5.15,47,1.64,42,1.46,133,4.63,657,22.86,790,27.49,215,7.48,997,34.69,872,30.34,251,8.73,621,21.61,2.64,782.69,738.98,734.63,3.961977283,3.912149127
Cuyahoga,1801.02,3186,88.5,193,5.36,2,0.06,219,6.08,0,0,19,0.53,205,5.69,525,14.58,730,20.28,721,20.03,1321,36.69,828,23,225,6.25,603,16.75,3.93,2949,74.68,736,18.64,3,0.08,236,5.98,25,0.63,58,1.47,193,4.89,596,15.09,789,19.98,570,14.43,1654,41.88,936,23.7,218,5.52,718,18.18,4.01,2238,57,1374,35.01,2,0.06,239,6.09,73,1.85,61,1.56,131,3.33,500,12.74,631,16.07,514,13.1,1464,37.3,1316,33.53,361,9.19,955,24.34,5.22,2248.96,2466.98,2452.68,1.609188247,1.600739898
Cuyahoga,1801.03,3050,97.41,45,1.44,2,0.06,32,1.02,2,0.06,21,0.67,162,5.17,403,12.87,565,18.05,612,19.55,960,30.66,994,31.75,272,8.69,722,23.06,4.54,2868,83.25,484,14.05,0,0,80,2.32,13,0.38,30,0.87,187,5.43,557,16.17,744,21.6,483,14.02,1282,37.21,936,27.17,186,5.4,750,21.77,3.63,1998,55.57,1381,38.41,1,0.03,125,3.48,91,2.52,45,1.25,157,4.38,552,15.35,709,19.73,541,15.05,1350,37.55,995,27.68,262,7.3,733,20.38,4.07,1692.58,1862.33,1943.52,1.862245802,1.849838708
Cuyahoga,1801.04,2283,79.27,505,17.53,1,0.03,85,2.95,6,0.21,24,0.83,150,5.21,224,7.78,374,12.99,1305,45.31,734,25.49,467,16.21,117,4.06,350,12.15,6.7,1865,52.54,1429,40.25,3,0.08,220,6.2,33,0.93,85,2.39,199,5.61,427,12.03,626,17.63,1282,36.11,1092,30.76,550,15.49,81,2.28,469,13.21,4.67,871,28.94,1963,65.24,4,0.13,98,3.26,73,2.43,83,2.76,210,6.98,392,13.04,602,20.02,931,30.94,879,29.21,597,19.83,127,4.22,470,15.61,4,3132.94,3861.78,3273.55,0.926924869,0.919264333
Cuyahoga,1811,6362,99.05,12,0.19,6,0.09,36,0.56,7,0.11,56,0.87,387,6.03,929,14.46,1316,20.49,1320,20.55,2298,35.78,1489,23.18,392,6.1,1097,17.08,3.88,6612,98.45,29,0.43,2,0.03,53,0.79,20,0.3,67,1,423,6.3,1213,18.06,1636,24.36,976,14.53,2491,37.09,1613,24.02,312,4.65,1301,19.37,3.11,6586,96.65,42,0.62,4,0.06,87,1.28,95,1.39,72,1.06,421,6.18,1356,19.9,1777,26.08,863,12.67,2455,36.03,1719,25.22,401,5.88,1318,19.34,2.83,4101.96,4289.09,4351.67,1.57948883,1.565836819
Cuyahoga,1812.01,5429,96.74,16,0.29,2,0.04,162,2.89,3,0.05,38,0.68,195,3.47,706,12.58,901,16.05,1041,18.55,1857,33.09,1813,32.3,412,7.34,1401,24.96,5.23,5535,96.82,30,0.52,11,0.19,135,2.36,6,0.1,47,0.82,215,3.76,746,13.05,961,16.81,881,15.41,1940,33.93,1935,33.84,322,5.63,1613,28.21,4.95,5084,94.67,61,1.14,5,0.09,118,2.2,102,1.9,134,2.5,206,3.84,715,13.31,921,17.15,752,14,1866,34.75,1831,34.09,367,6.83,1464,27.26,4.83,3798.35,3869.42,3634.56,1.487487988,1.477483644
Cuyahoga,1812.03,3364,99.12,4,0.12,3,0.09,21,0.62,2,0.06,23,0.68,237,6.98,489,14.41,726,21.39,747,22.01,1002,29.52,919,27.08,202,5.95,717,21.13,3.67,3190,98.7,10,0.31,2,0.06,19,0.59,11,0.34,46,1.42,210,6.5,554,17.14,764,23.64,585,18.1,1113,34.44,770,23.83,144,4.46,626,19.37,3.23,2965,95.99,38,1.23,5,0.16,32,1.04,49,1.59,66,2.14,156,5.05,547,17.71,703,22.76,511,16.54,1173,37.97,702,22.72,191,6.18,511,16.54,3.39,4995.65,4757.2,4546.72,0.683995076,0.67939107
Cuyahoga,1812.04,4920,98.78,7,0.14,2,0.04,44,0.88,8,0.16,38,0.76,249,5,526,10.56,775,15.56,973,19.53,1336,26.82,1897,38.09,353,7.09,1544,31,5.43,4951,97.65,19,0.37,1,0.02,79,1.56,20,0.39,88,1.74,274,5.4,708,13.96,982,19.37,790,15.58,1602,31.6,1696,33.45,209,4.12,1487,29.33,4.16,4656,94.33,63,1.28,5,0.1,127,2.57,85,1.72,95,1.92,242,4.9,756,15.31,998,20.22,770,15.6,1655,33.52,1514,30.66,281,5.69,1233,24.97,3.95,4825.97,4912.2,4782.62,1.039998177,1.032124112
Cuyahoga,1821.03,2926,97.73,5,0.17,0,0,62,2.07,1,0.03,9,0.3,118,3.94,354,11.82,472,15.76,560,18.7,911,30.43,1051,35.1,356,11.89,695,23.21,5.34,2512,96.8,3,0.12,1,0.04,77,2.97,2,0.08,21,0.81,118,4.55,278,10.71,396,15.26,352,13.56,807,31.1,1040,40.08,173,6.67,867,33.41,5.55,2367,94.1,27,1.07,1,0.04,90,3.59,30,1.2,27,1.06,99,3.95,279,11.09,378,15.04,361,14.36,837,33.27,939,37.33,164,6.53,775,30.8,5.65,3056.89,2649.51,2568.17,0.982370972,0.979426803
Cuyahoga,1821.04,2959,97.59,0,0,10,0.33,61,2.01,2,0.07,25,0.82,127,4.19,403,13.29,530,17.48,646,21.31,1034,34.1,822,27.11,231,7.62,591,19.49,4.72,2740,98.17,3,0.11,0,0,40,1.43,8,0.29,17,0.61,103,3.69,397,14.22,500,17.91,402,14.4,967,34.65,922,33.04,205,7.35,717,25.69,4.58,2529,96.05,17,0.65,0,0,49,1.86,38,1.44,44,1.67,97,3.7,353,13.39,450,17.09,380,14.44,935,35.5,868,32.96,179,6.81,689,26.15,4.85,2670.16,2457.92,2319.04,1.144875213,1.135512479
Cuyahoga,1821.05,3546,97.52,8,0.22,3,0.08,75,2.06,4,0.11,7,0.19,139,3.82,464,12.76,603,16.58,679,18.67,1233,33.91,1121,30.83,261,7.18,860,23.65,5.03,3367,97.4,5,0.14,0,0,82,2.37,3,0.09,30,0.87,140,4.05,462,13.36,602,17.41,511,14.78,1205,34.86,1139,32.95,232,6.71,907,26.24,4.74,3285,96.11,34,0.99,4,0.12,77,2.25,18,0.53,32,0.94,130,3.8,431,12.61,561,16.41,515,15.07,1253,36.66,1089,31.86,261,7.64,828,24.22,5.09,2692.86,2560.29,2531.4,1.352836761,1.350237294
Cuyahoga,1821.06,2643,98.73,1,0.04,1,0.04,26,0.97,6,0.22,15,0.56,158,5.9,411,15.35,569,21.26,552,20.62,881,32.91,675,25.22,186,6.95,489,18.27,3.7,3171,97.96,7,0.22,2,0.06,57,1.76,0,0,24,0.74,159,4.91,539,16.65,698,21.56,463,14.3,1255,38.77,821,25.36,190,5.87,631,19.49,3.64,3101,96.1,18,0.56,3,0.09,76,2.36,29,0.9,50,1.55,131,4.06,395,12.24,526,16.3,459,14.22,1194,37,1048,32.48,242,7.5,806,24.98,5.13,1733.86,2096.57,2090.09,1.55260517,1.543953952
Cuyahoga,1831,2284,78.25,512,17.54,2,0.07,118,4.04,3,0.1,47,1.61,155,5.31,384,13.16,539,18.47,822,28.16,1020,34.94,538,18.43,130,4.45,408,13.98,4.42,1975,64.99,746,24.55,1,0.03,306,10.07,11,0.36,42,1.38,168,5.53,513,16.88,681,22.41,825,27.15,1100,36.2,433,14.25,106,3.49,327,10.76,3.46,1769,58.81,652,21.68,2,0.07,462,15.36,123,4.09,70,2.33,190,6.32,527,17.52,717,23.84,744,24.73,1050,34.91,497,16.52,179,5.95,318,10.57,3.2,3969.8,4133,4090.84,0.747140914,0.735301527
Cuyahoga,1832,2521,94.49,109,4.09,3,0.11,32,1.2,3,0.11,26,0.97,176,6.6,541,20.28,717,26.87,372,13.94,1075,40.29,504,18.89,148,5.55,356,13.34,2.72,2352,92.38,143,5.62,2,0.08,37,1.45,12,0.47,21,0.82,170,6.68,618,24.27,788,30.95,211,8.29,1050,41.24,497,19.52,118,4.63,379,14.89,2.23,2110,86.18,180,7.36,4,0.16,102,4.15,52,2.14,38,1.55,143,5.83,579,23.66,722,29.5,209,8.55,954,38.98,563,22.97,180,7.34,383,15.63,2.39,2425.63,2314.72,2225.4,1.110639298,1.099920433
Cuyahoga,1833,4445,92.18,281,5.83,0,0,91,1.89,5,0.1,36,0.75,300,6.22,1045,21.67,1345,27.89,645,13.38,1884,39.07,948,19.66,286,5.93,662,13.73,2.59,3890,87.77,412,9.3,2,0.05,110,2.48,18,0.41,41,0.93,292,6.59,1019,22.99,1311,29.58,407,9.18,1821,41.09,893,20.15,226,5.1,667,15.05,2.38,3714,83.2,446,9.99,4,0.09,192,4.3,108,2.42,88,1.97,230,5.15,1055,23.63,1285,28.79,453,10.15,1689,37.84,1037,23.23,333,7.46,704,15.77,2.47,3272.07,3007.43,3029.15,1.484687064,1.473684854
Cuyahoga,1834.01,1735,73.27,578,24.41,4,0.17,36,1.52,15,0.63,28,1.18,161,6.8,437,18.45,598,25.25,494,20.86,909,38.39,367,15.5,109,4.6,258,10.9,2.96,1631,72.04,557,24.6,2,0.09,53,2.34,21,0.93,41,1.81,150,6.63,511,22.57,661,29.2,293,12.94,909,40.15,401,17.71,113,4.99,288,12.72,2.43,1494,69.1,476,22.02,2,0.09,119,5.5,71,3.28,52,2.41,141,6.52,497,22.99,638,29.51,313,14.48,811,37.51,400,18.5,130,6.01,270,12.49,2.39,5037.95,4816.69,4599.68,0.47559027,0.470032454
Cuyahoga,1834.02,349,19.64,1380,77.66,20,1.13,16,0.9,12,0.68,24,1.35,97,5.46,264,14.86,361,20.32,403,22.68,551,31.01,462,26,137,7.71,325,18.29,3.92,341,19.01,1418,79.04,2,0.11,25,1.39,8,0.45,19,1.06,99,5.52,347,19.34,446,24.86,315,17.56,574,32,459,25.58,75,4.18,384,21.4,3.02,218,14.67,1180,79.41,3,0.2,26,1.75,59,3.97,29,1.95,60,4.04,283,19.04,343,23.08,268,18.03,536,36.07,339,22.81,102,6.86,237,15.95,3.33,6697.71,6761.78,5600.89,0.268897877,0.265314563
Cuyahoga,1835.01,2425,86.21,321,11.41,3,0.11,62,2.2,2,0.07,23,0.82,82,2.92,216,7.68,298,10.59,639,22.72,815,28.97,1061,37.72,177,6.29,884,31.43,8.44,2004,72.29,629,22.69,3,0.11,127,4.58,9,0.32,34,1.23,86,3.1,291,10.5,377,13.6,532,19.19,971,35.03,892,32.18,122,4.4,770,27.78,6.35,1569,57.47,944,34.56,3,0.11,102,3.72,113,4.14,65,2.38,110,4.04,340,12.44,450,16.48,461,16.87,930,34.06,890,32.6,199,7.3,691,25.3,5.07,4884.14,4812.95,4741.72,0.580654936,0.575945816
Cuyahoga,1835.02,2966,77.14,803,20.88,5,0.13,65,1.69,6,0.16,48,1.25,294,7.65,676,17.58,970,25.23,861,22.39,1325,34.46,689,17.92,174,4.53,515,13.39,2.96,2767,71.57,966,24.99,1,0.03,112,2.9,20,0.52,47,1.22,308,7.97,765,19.79,1073,27.75,669,17.3,1450,37.51,674,17.44,151,3.91,523,13.53,2.6,2523,68.93,912,24.92,4,0.11,139,3.8,82,2.24,89,2.43,336,9.18,774,21.15,1110,30.33,490,13.39,1299,35.49,761,20.79,210,5.74,551,15.05,2.3,6117.91,6151.33,5823.55,0.636328419,0.628482603
Cuyahoga,1836.03,74,3.63,1948,95.58,3,0.15,8,0.39,5,0.25,10,0.49,99,4.86,443,21.74,542,26.59,433,21.25,671,32.92,392,19.23,116,5.69,276,13.54,2.76,57,3.24,1683,95.73,0,0,7,0.4,11,0.63,10,0.57,108,6.14,426,24.23,534,30.38,308,17.52,569,32.37,347,19.74,85,4.84,262,14.9,2.29,29,1.81,1538,95.83,4,0.25,3,0.19,31,1.93,13,0.81,93,5.79,383,23.85,476,29.64,307,19.12,500,31.14,323,20.11,82,5.11,241,15,2.37,10361.48,8937.92,8158.35,0.197655161,0.196690048
